frame_id,fn_nano,nano_tp,nano_fp,nano_count,fn_medium,medium_tp,medium_fp,medium_count,x_count,mean_iou_nano,mean_iou_medium
9324,2,3,1,4,0,5,0,5,5,0.8568577766418457,0.9401256442070007
9325,3,3,0,3,0,6,0,6,6,0.9108349680900574,0.9165717959403992
9326,3,2,0,2,0,5,0,5,5,0.9342849254608154,0.8693524599075317
9327,2,2,0,2,0,4,1,5,4,0.9176173210144043,0.9452088475227356
9328,2,3,0,3,0,5,1,6,5,0.8127486109733582,0.9435716867446899
9329,3,3,1,4,0,6,0,6,6,0.843061625957489,0.8970603346824646
9330,3,3,2,5,0,6,0,6,6,0.8000358939170837,0.8845110535621643
9331,5,2,1,3,1,6,1,7,7,0.9032763838768005,0.931413471698761
9332,4,3,3,6,1,6,1,7,7,0.833397626876831,0.9280545711517334
9333,5,4,3,7,1,8,1,9,9,0.7911895513534546,0.8623737692832947
9334,7,2,2,4,0,9,0,9,9,0.9716577529907227,0.9309070110321045
9335,5,2,1,3,0,7,1,8,7,0.8918505907058716,0.9485556483268738
9336,6,2,1,3,1,7,0,7,8,0.8553512096405029,0.9163683652877808
9337,5,3,1,4,2,6,1,7,8,0.8234977722167969,0.9386534094810486
9338,6,3,0,3,1,8,2,10,9,0.8421366214752197,0.8891656398773193
9339,6,4,1,5,1,9,1,10,10,0.922160267829895,0.9419322609901428
9340,4,5,1,6,0,9,0,9,9,0.8388243913650513,0.9497132897377014
9341,6,4,2,6,0,10,0,10,10,0.8786600828170776,0.9516938328742981
9342,4,6,0,6,1,9,0,9,10,0.8617097735404968,0.9509503841400146
9343,4,6,0,6,0,10,0,10,10,0.8674554824829102,0.9584203958511353
9344,4,6,0,6,1,9,0,9,10,0.8153001666069031,0.9099589586257935
9345,5,5,1,6,3,7,1,8,10,0.8495806455612183,0.9061360955238342
9346,5,5,1,6,2,8,2,10,10,0.8349058032035828,0.8805742263793945
9347,6,4,0,4,2,8,1,9,10,0.8623156547546387,0.873961329460144
9348,5,5,0,5,1,9,1,10,10,0.7820781469345093,0.9193328022956848
9349,5,6,1,7,0,11,1,12,11,0.8539717793464661,0.8980284333229065
9350,8,5,0,5,3,10,1,11,13,0.8506029844284058,0.9277876019477844
9351,5,6,0,6,1,10,2,12,11,0.8913928866386414,0.9385746717453003
9352,9,4,2,6,1,12,1,13,13,0.9097782373428345,0.9475858211517334
9353,7,4,0,4,0,11,0,11,11,0.8784826993942261,0.9335430264472961
9354,7,4,1,5,0,11,0,11,11,0.846564531326294,0.9168906807899475
9355,8,4,1,5,2,10,2,12,12,0.8555552363395691,0.9175154566764832
9356,6,6,2,8,1,11,1,12,12,0.878474235534668,0.943183183670044
9357,6,6,1,7,1,11,1,12,12,0.8471425175666809,0.954223096370697
9358,6,8,1,9,1,13,1,14,14,0.8608998656272888,0.9445263147354126
9359,6,8,0,8,1,13,0,13,14,0.8507204055786133,0.9466128945350647
9360,8,7,1,8,2,13,0,13,15,0.8996838927268982,0.9491469860076904
9361,7,7,3,10,1,13,0,13,14,0.8955405950546265,0.9616788625717163
9362,7,6,1,7,0,13,0,13,13,0.8935261368751526,0.9538649320602417
9363,8,5,1,6,0,13,2,15,13,0.8964713215827942,0.9454484581947327
9364,7,5,1,6,0,12,2,14,12,0.8505172729492188,0.9239735007286072
9365,7,6,2,8,0,13,2,15,13,0.8534223437309265,0.927226185798645
9366,7,5,2,7,0,12,3,15,12,0.9186708331108093,0.9270555973052979
9367,6,7,0,7,1,12,2,14,13,0.8334187865257263,0.9450824856758118
9368,7,6,0,6,1,12,1,13,13,0.8989881873130798,0.9467068314552307
9369,7,6,0,6,1,12,3,15,13,0.898042619228363,0.9581803679466248
9370,6,8,1,9,3,11,4,15,14,0.8517634868621826,0.9530088305473328
9371,6,8,1,9,1,13,2,15,14,0.8940682411193848,0.9571326375007629
9372,7,6,0,6,0,13,4,17,13,0.8902248740196228,0.9403694868087769
9373,7,5,3,8,0,12,6,18,12,0.8910139203071594,0.9599625468254089
9374,6,7,1,8,0,13,1,14,13,0.8730162978172302,0.9487565755844116
9375,6,9,1,10,1,14,2,16,15,0.87701016664505,0.9276530146598816
9376,9,5,4,9,0,14,2,16,14,0.9156813621520996,0.956255316734314
9377,6,5,1,6,1,10,5,15,11,0.8807024955749512,0.959073543548584
9378,3,8,1,9,0,11,6,17,11,0.7821879386901855,0.9514994025230408
9379,3,10,0,10,0,13,1,14,13,0.8273004293441772,0.9654065370559692
9380,2,11,0,11,0,13,3,16,13,0.8418399691581726,0.9515151381492615
9381,3,10,2,12,0,13,2,15,13,0.8363558650016785,0.9393981695175171
9382,3,9,0,9,0,12,2,14,12,0.8383727669715881,0.9619600176811218
9383,6,7,3,10,1,12,3,15,13,0.7887868881225586,0.9464640021324158
9384,7,6,3,9,0,13,0,13,13,0.8727341294288635,0.91499263048172
9385,6,9,0,9,1,14,1,15,15,0.862426221370697,0.9585866928100586
9386,6,7,1,8,1,12,2,14,13,0.8070281147956848,0.9661202430725098
9387,4,8,5,13,0,12,3,15,12,0.8663928508758545,0.9459741115570068
9388,6,6,3,9,0,12,3,15,12,0.9011807441711426,0.9437377452850342
9389,6,7,5,12,0,13,2,15,13,0.8588374257087708,0.9631562829017639
9390,8,8,1,9,1,15,1,16,16,0.8493771553039551,0.9581984877586365
9391,6,8,2,10,0,14,1,15,14,0.8642510771751404,0.9604825973510742
9392,5,7,2,9,0,12,2,14,12,0.8223885893821716,0.9510247707366943
9393,6,8,1,9,1,13,3,16,14,0.7999081015586853,0.9397691488265991
9394,7,7,1,8,1,13,1,14,14,0.8546271324157715,0.9393783211708069
9395,5,9,0,9,1,13,1,14,14,0.823474645614624,0.9279823303222656
9396,5,5,0,5,0,10,2,12,10,0.8665210008621216,0.9362168312072754
9397,8,5,1,6,0,13,1,14,13,0.8768248558044434,0.9344269633293152
9398,7,8,1,9,2,13,2,15,15,0.856797456741333,0.961577296257019
9399,8,7,2,9,0,15,1,16,15,0.8851794004440308,0.9619494676589966
9400,8,6,4,10,1,13,1,14,14,0.9096372723579407,0.9568911790847778
9401,8,6,1,7,1,13,2,15,14,0.9093074798583984,0.9549155831336975
9402,8,6,1,7,1,13,1,14,14,0.8960637450218201,0.9525687098503113
9403,8,6,0,6,0,14,0,14,14,0.8994022011756897,0.9554237127304077
9404,6,7,0,7,1,12,3,15,13,0.9047436118125916,0.9621838927268982
9405,5,6,1,7,0,11,3,14,11,0.9101306796073914,0.9638347625732422
9406,3,8,1,9,0,11,4,15,11,0.8348221182823181,0.9453195929527283
9407,3,8,0,8,0,11,3,14,11,0.8820529580116272,0.959723711013794
9408,6,6,1,7,0,12,2,14,12,0.8743503093719482,0.9568583965301514
9409,4,8,0,8,0,12,3,15,12,0.8487474918365479,0.9569547176361084
9410,6,7,1,8,1,12,1,13,13,0.9148883819580078,0.9581533074378967
9411,7,6,0,6,0,13,1,14,13,0.9169477820396423,0.9473819732666016
9412,4,7,1,8,0,11,2,13,11,0.8523654341697693,0.9618450403213501
9413,6,5,1,6,0,11,2,13,11,0.9202491044998169,0.9576258063316345
9414,6,5,2,7,0,11,4,15,11,0.9239069819450378,0.9581525921821594
9415,5,6,1,7,1,10,4,14,11,0.8955278396606445,0.9647536277770996
9416,7,5,0,5,1,11,3,14,12,0.9077059030532837,0.9646360278129578
9417,5,6,0,6,0,11,1,12,11,0.8404346108436584,0.9209490418434143
9418,6,6,1,7,1,11,1,12,12,0.8651782870292664,0.907959520816803
9419,2,8,0,8,0,10,3,13,10,0.8634184002876282,0.9609979391098022
9420,1,9,0,9,0,10,3,13,10,0.8670958280563354,0.9714404940605164
9421,5,8,1,9,2,11,1,12,13,0.8657285571098328,0.9461113214492798
9422,4,7,1,8,0,11,1,12,11,0.8717228174209595,0.9557094573974609
9423,4,8,2,10,1,11,3,14,12,0.8872348070144653,0.9577566385269165
9424,5,10,1,11,1,14,2,16,15,0.8753669857978821,0.9498373866081238
9425,4,9,0,9,1,12,3,15,13,0.8118772506713867,0.9611020684242249
9426,4,11,1,12,0,15,2,17,15,0.8249453902244568,0.9632453322410583
9427,6,8,0,8,0,14,1,15,14,0.8304845690727234,0.956887423992157
9428,5,8,0,8,0,13,0,13,13,0.8057246208190918,0.9224348068237305
9429,7,7,0,7,0,14,1,15,14,0.8380188345909119,0.9479405283927917
9430,7,9,2,11,0,16,0,16,16,0.8082373142242432,0.9447364807128906
9431,5,9,0,9,0,14,0,14,14,0.8087844848632812,0.9512291550636292
9432,7,7,0,7,0,14,0,14,14,0.8226005434989929,0.9320555925369263
9433,5,9,1,10,2,12,0,12,14,0.845970869064331,0.9287485480308533
9434,6,7,1,8,0,13,0,13,13,0.8782417178153992,0.929439902305603
9435,6,8,2,10,0,14,0,14,14,0.7960120439529419,0.924683153629303
9436,5,8,2,10,0,13,0,13,13,0.8516819477081299,0.9230329990386963
9437,8,8,1,9,1,15,0,15,16,0.8635962009429932,0.9173699021339417
9438,6,7,1,8,1,12,2,14,13,0.8806031346321106,0.9370456337928772
9439,7,6,0,6,1,12,0,12,13,0.8160189986228943,0.9020700454711914
9440,6,6,1,7,1,11,2,13,12,0.8279672265052795,0.9388102889060974
9441,8,5,2,7,0,13,1,14,13,0.8303347826004028,0.8983778357505798
9442,10,3,1,4,1,12,2,14,13,0.8050503730773926,0.9399129748344421
9443,7,4,1,5,0,11,2,13,11,0.6965925693511963,0.9224535226821899
9444,10,3,2,5,0,13,2,15,13,0.8675242066383362,0.9083910584449768
9445,9,3,2,5,0,12,3,15,12,0.7189621925354004,0.9284725189208984
9446,12,3,2,5,0,15,1,16,15,0.8053478598594666,0.936156153678894
9447,10,5,2,7,0,15,1,16,15,0.8320714831352234,0.9304360747337341
9448,9,6,1,7,0,15,2,17,15,0.7303729057312012,0.9245638251304626
9449,9,4,1,5,0,13,3,16,13,0.7721094489097595,0.9328632354736328
9450,8,6,0,6,0,14,0,14,14,0.7413909435272217,0.9241353869438171
9451,10,3,1,4,1,12,2,14,13,0.8271102905273438,0.9346970915794373
9452,10,5,1,6,0,15,2,17,15,0.8483827710151672,0.9377586245536804
9453,9,6,0,6,0,15,3,18,15,0.8579270839691162,0.9319259524345398
9454,10,6,0,6,0,16,1,17,16,0.8195474147796631,0.9154385924339294
9455,8,6,1,7,0,14,3,17,14,0.8744438290596008,0.9242334365844727
9456,11,4,1,5,0,15,1,16,15,0.7572176456451416,0.9241822361946106
9457,9,6,1,7,0,15,2,17,15,0.7669227719306946,0.9406856894493103
9458,10,5,0,5,0,15,0,15,15,0.7754038572311401,0.9426208138465881
9459,11,4,1,5,1,14,0,14,15,0.8217151165008545,0.9538710713386536
9460,8,4,0,4,0,12,0,12,12,0.8353311419487,0.9464693069458008
9461,8,5,1,6,0,13,1,14,13,0.7788475155830383,0.9443346261978149
9462,8,5,0,5,1,12,2,14,13,0.8270491361618042,0.9496079087257385
9463,9,5,1,6,0,14,1,15,14,0.8026648759841919,0.9424759149551392
9464,9,5,0,5,1,13,0,13,14,0.7872837781906128,0.9459381699562073
9465,10,4,1,5,1,13,1,14,14,0.886856734752655,0.9485045671463013
9466,7,5,1,6,0,12,0,12,12,0.8542184829711914,0.9255998134613037
9467,8,4,3,7,1,11,0,11,12,0.848655104637146,0.9322218298912048
9468,8,6,0,6,2,12,1,13,14,0.8125185966491699,0.941323459148407
9469,6,6,0,6,0,12,0,12,12,0.8290645480155945,0.9372715353965759
9470,7,4,1,5,0,11,0,11,11,0.8726000189781189,0.8896963000297546
9471,7,4,0,4,1,10,0,10,11,0.7679418325424194,0.9384667277336121
9472,7,5,0,5,2,10,0,10,12,0.832351565361023,0.9248795509338379
9473,8,3,0,3,0,11,0,11,11,0.8146764636039734,0.9231857061386108
9474,5,5,0,5,0,10,0,10,10,0.8274934887886047,0.9184364080429077
9475,8,5,0,5,2,11,0,11,13,0.8620346188545227,0.9287682175636292
9476,7,4,0,4,0,11,1,12,11,0.8459467887878418,0.944576621055603
9477,7,4,1,5,0,11,2,13,11,0.885777473449707,0.9484415650367737
9478,8,4,0,4,2,10,0,10,12,0.8197590708732605,0.9649016261100769
9479,6,5,0,5,0,11,1,12,11,0.8048330545425415,0.9670505523681641
9480,9,3,2,5,1,11,0,11,12,0.896770179271698,0.9644792079925537
9481,7,3,0,3,0,10,0,10,10,0.9626898765563965,0.9533219337463379
9482,5,5,0,5,0,10,2,12,10,0.8725961446762085,0.9563465118408203
9483,6,4,0,4,0,10,1,11,10,0.944862425327301,0.9606393575668335
9484,7,5,0,5,0,12,0,12,12,0.9341397285461426,0.954572856426239
9485,6,4,0,4,1,9,0,9,10,0.910304844379425,0.9623607993125916
9486,4,6,0,6,0,10,0,10,10,0.9166100025177002,0.9567864537239075
9487,3,6,0,6,0,9,0,9,9,0.8552536964416504,0.9718444347381592
9488,5,5,1,6,2,8,0,8,10,0.8706304430961609,0.9546060562133789
9489,4,5,1,6,1,8,0,8,9,0.8793423771858215,0.9500793814659119
9490,6,3,0,3,2,7,0,7,9,0.8947795033454895,0.94941246509552
9491,4,3,1,4,0,7,0,7,7,0.8071314692497253,0.928191065788269
9492,4,3,1,4,0,7,0,7,7,0.8029298186302185,0.9209871292114258
9493,4,4,0,4,1,7,1,8,8,0.8547451496124268,0.9527673125267029
9494,2,4,0,4,0,6,0,6,6,0.8118442296981812,0.9511521458625793
9495,2,4,2,6,0,6,0,6,6,0.8551360368728638,0.9421504139900208
9496,2,3,0,3,0,5,2,7,5,0.8776213526725769,0.8996337056159973
9497,0,4,0,4,0,4,2,6,4,0.871030330657959,0.9742182493209839
9498,1,3,0,3,1,3,0,3,4,0.8490954041481018,0.9440253376960754
9499,4,2,0,2,1,5,1,6,6,0.7932511568069458,0.9203513860702515
9500,3,2,0,2,1,4,0,4,5,0.721338152885437,0.9339867234230042
9501,2,2,0,2,0,4,0,4,4,0.7305063009262085,0.9565509557723999
9502,3,1,0,1,0,4,2,6,4,0.937856912612915,0.932476282119751
9503,4,1,0,1,0,5,0,5,5,0.5916867852210999,0.8624364733695984
9504,5,0,0,0,1,4,0,4,5,0.0,0.9372871518135071
9505,3,1,1,2,0,4,0,4,4,0.9373817443847656,0.9723081588745117
9506,3,1,0,1,0,4,0,4,4,0.7561830878257751,0.9300572872161865
9507,3,1,0,1,0,4,0,4,4,0.9565669298171997,0.9088082313537598
9508,3,1,0,1,0,4,0,4,4,0.9548923969268799,0.8815149664878845
9509,3,1,0,1,1,3,0,3,4,0.9027383327484131,0.9552595019340515
9510,3,1,1,2,0,4,0,4,4,0.8864818215370178,0.9309231042861938
9511,2,1,1,2,1,2,0,2,3,0.8384617567062378,0.920863151550293
9512,3,0,0,0,0,3,0,3,3,0.0,0.9248248934745789
9513,2,1,0,1,0,3,0,3,3,0.7267210483551025,0.9051347374916077
9514,3,0,0,0,0,3,0,3,3,0.0,0.8980916142463684
9515,4,0,0,0,1,3,0,3,4,0.0,0.9242198467254639
9516,3,0,0,0,0,3,0,3,3,0.0,0.9257715344429016
9517,3,0,0,0,0,3,0,3,3,0.0,0.9297835826873779
9518,2,0,0,0,1,1,0,1,2,0.0,0.8911336064338684
9519,2,0,0,0,0,2,2,4,2,0.0,0.842363178730011
9520,2,0,0,0,1,1,2,3,2,0.0,0.8758835792541504
9521,2,0,0,0,1,1,0,1,2,0.0,0.7760149836540222
9522,2,0,0,0,1,1,1,2,2,0.0,0.9378936290740967
9523,2,0,0,0,1,1,1,2,2,0.0,0.9832705855369568
9524,2,0,0,0,1,1,0,1,2,0.0,0.9573431611061096
9525,2,0,0,0,1,1,0,1,2,0.0,0.961459755897522
9526,1,0,0,0,0,1,0,1,1,0.0,0.8426411747932434
9527,1,0,0,0,0,1,0,1,1,0.0,0.8673791289329529
9528,1,0,0,0,0,1,0,1,1,0.0,0.9712462425231934
9529,1,0,0,0,0,1,0,1,1,0.0,0.8834627270698547
9530,1,0,0,0,0,1,0,1,1,0.0,0.921877920627594
9531,1,0,0,0,0,1,0,1,1,0.0,0.9477832913398743
9532,1,0,0,0,0,1,0,1,1,0.0,0.8805721402168274
9533,1,0,0,0,0,1,0,1,1,0.0,0.9467282295227051
9534,1,0,0,0,0,1,0,1,1,0.0,0.9230706691741943
9535,1,0,0,0,0,1,0,1,1,0.0,0.9733834862709045
9536,1,0,0,0,0,1,0,1,1,0.0,0.8473166823387146
9537,0,0,0,0,0,0,0,0,0,0.0,0.0
9538,0,0,0,0,0,0,0,0,0,0.0,0.0
9539,1,0,0,0,1,0,0,0,1,0.0,0.0
9540,0,1,0,1,0,1,0,1,1,0.9824288487434387,0.9826962351799011
9541,1,1,1,2,1,1,0,1,2,0.9606021046638489,0.9856483340263367
9542,0,1,1,2,0,1,0,1,1,0.9249844551086426,0.986546516418457
9543,0,1,1,2,0,1,0,1,1,0.9571717381477356,0.983156144618988
9544,0,1,0,1,0,1,0,1,1,0.9761931896209717,0.9731674790382385
9545,0,1,0,1,0,1,1,2,1,0.9417697787284851,0.973585844039917
9546,1,2,1,3,0,3,0,3,3,0.9366040229797363,0.923046350479126
9547,1,2,0,2,0,3,1,4,3,0.9188361763954163,0.9322856068611145
9548,1,3,1,4,0,4,0,4,4,0.9427542686462402,0.918954074382782
9549,1,3,0,3,0,4,0,4,4,0.8743924498558044,0.9198487401008606
9550,1,4,0,4,0,5,1,6,5,0.9162293076515198,0.9474282264709473
9551,2,4,1,5,0,6,0,6,6,0.8967310190200806,0.9540571570396423
9552,2,4,0,4,1,5,1,6,6,0.9268451929092407,0.9725334048271179
9553,3,4,0,4,1,6,0,6,7,0.8560196757316589,0.9558319449424744
9554,3,4,0,4,0,7,1,8,7,0.7981104850769043,0.9388567805290222
9555,4,3,0,3,0,7,2,9,7,0.8546610474586487,0.9155603647232056
9556,4,4,1,5,0,8,1,9,8,0.855299711227417,0.9255505204200745
9557,3,5,1,6,0,8,1,9,8,0.9107176661491394,0.9502837657928467
9558,2,6,0,6,1,7,1,8,8,0.8798883557319641,0.9407368898391724
9559,3,7,2,9,1,9,0,9,10,0.8679539561271667,0.9558740258216858
9560,3,6,0,6,0,9,1,10,9,0.8656926155090332,0.9594714045524597
9561,4,8,0,8,0,12,1,13,12,0.8126792907714844,0.9555392265319824
9562,6,6,0,6,1,11,2,13,12,0.8430258631706238,0.9313377141952515
9563,7,6,1,7,0,13,0,13,13,0.8433687090873718,0.9401480555534363
9564,5,8,1,9,1,12,0,12,13,0.8090976476669312,0.9305399060249329
9565,8,6,0,6,1,13,0,13,14,0.8212229609489441,0.9434172511100769
9566,7,6,0,6,0,13,1,14,13,0.852269172668457,0.9471917748451233
9567,7,8,0,8,1,14,1,15,15,0.8699616193771362,0.9315884709358215
9568,5,7,2,9,0,12,3,15,12,0.8339360952377319,0.9473228454589844
9569,6,5,0,5,0,11,2,13,11,0.8636935949325562,0.9480096697807312
9570,6,6,2,8,0,12,2,14,12,0.8516778349876404,0.9130925536155701
9571,10,6,2,8,1,15,1,16,16,0.8867456912994385,0.9314396381378174
9572,6,8,2,10,0,14,3,17,14,0.8476313352584839,0.9293050765991211
9573,5,8,0,8,0,13,0,13,13,0.8548194766044617,0.9290336966514587
9574,7,5,2,7,0,12,1,13,12,0.9054819345474243,0.9482526183128357
9575,5,5,2,7,1,9,4,13,10,0.906579852104187,0.9415690302848816
9576,7,6,3,9,0,13,4,17,13,0.8603230118751526,0.9372737407684326
9577,6,5,1,6,0,11,2,13,11,0.8819454312324524,0.9513199329376221
9578,7,6,0,6,0,13,2,15,13,0.8155696392059326,0.9502972960472107
9579,5,9,1,10,0,14,4,18,14,0.8015969395637512,0.8921094536781311
9580,7,6,0,6,0,13,2,15,13,0.817891538143158,0.9320911169052124
9581,9,6,0,6,0,15,2,17,15,0.8962900042533875,0.9306861758232117
9582,6,7,0,7,0,13,4,17,13,0.773711621761322,0.9438851475715637
9583,5,8,1,9,0,13,2,15,13,0.8356645107269287,0.9508581757545471
9584,8,6,1,7,0,14,2,16,14,0.8557853698730469,0.9403071403503418
9585,7,6,2,8,0,13,3,16,13,0.8338498473167419,0.9279690384864807
9586,6,7,0,7,0,13,0,13,13,0.8270694017410278,0.9299754500389099
9587,5,8,0,8,0,13,0,13,13,0.8041689395904541,0.9324578642845154
9588,9,7,1,8,2,14,0,14,16,0.8100298643112183,0.9315427541732788
9589,3,8,1,9,0,11,1,12,11,0.7969195246696472,0.9299919605255127
9590,5,8,1,9,0,13,1,14,13,0.8278733491897583,0.9401411414146423
9591,5,7,0,7,2,10,0,10,12,0.8005483746528625,0.9309778213500977
9592,5,6,0,6,0,11,0,11,11,0.8615114092826843,0.9340174198150635
9593,7,5,0,5,0,12,0,12,12,0.8612769842147827,0.95340895652771
9594,7,5,0,5,0,12,0,12,12,0.9156888127326965,0.9369465708732605
9595,5,6,1,7,0,11,0,11,11,0.8854164481163025,0.9420505166053772
9596,6,5,0,5,0,11,1,12,11,0.8411792516708374,0.9405006170272827
9597,5,6,1,7,0,11,0,11,11,0.835850179195404,0.9585946798324585
9598,6,6,1,7,0,12,1,13,12,0.8698711395263672,0.9593287110328674
9599,6,5,0,5,0,11,1,12,11,0.90081787109375,0.9585856795310974
9600,5,6,0,6,0,11,1,12,11,0.8740749359130859,0.9466075301170349
9601,5,7,2,9,1,11,3,14,12,0.8448788523674011,0.9615334868431091
9602,6,6,1,7,0,12,1,13,12,0.9053141474723816,0.9439528584480286
9603,6,7,1,8,0,13,2,15,13,0.8766165375709534,0.9422827363014221
9604,7,8,1,9,0,15,1,16,15,0.8519975543022156,0.920573353767395
9605,3,9,1,10,1,11,3,14,12,0.9016544818878174,0.9686118960380554
9606,3,7,1,8,0,10,1,11,10,0.8655656576156616,0.9608281254768372
9607,5,8,1,9,1,12,1,13,13,0.8707776069641113,0.9505248665809631
9608,5,7,1,8,0,12,0,12,12,0.9093378782272339,0.9465086460113525
9609,5,6,2,8,0,11,2,13,11,0.902876079082489,0.9475019574165344
9610,4,9,2,11,1,12,0,12,13,0.8775105476379395,0.9420017600059509
9611,4,8,1,9,1,11,1,12,12,0.8745290637016296,0.953630268573761
9612,4,7,1,8,1,10,2,12,11,0.814704954624176,0.942706286907196
9613,4,7,0,7,0,11,1,12,11,0.8035798072814941,0.9486448168754578
9614,5,6,0,6,0,11,2,13,11,0.8746780753135681,0.9494571685791016
9615,7,5,0,5,1,11,0,11,12,0.8860300183296204,0.9172697067260742
9616,6,5,0,5,0,11,2,13,11,0.8968489766120911,0.9261738061904907
9617,6,5,1,6,1,10,1,11,11,0.8628106117248535,0.9526480436325073
9618,5,5,1,6,0,10,3,13,10,0.845363974571228,0.9406900405883789
9619,5,5,1,6,0,10,2,12,10,0.7991385459899902,0.9146541357040405
9620,8,5,1,6,1,12,2,14,13,0.8742120862007141,0.9373107552528381
9621,10,4,0,4,1,13,0,13,14,0.7763615846633911,0.947556734085083
9622,7,7,0,7,1,13,0,13,14,0.7695617079734802,0.9458812475204468
9623,6,8,2,10,0,14,3,17,14,0.8105630874633789,0.9497914910316467
9624,8,8,2,10,0,16,2,18,16,0.8558835983276367,0.9524003267288208
9625,6,9,0,9,0,15,2,17,15,0.7904809713363647,0.936184823513031
9626,9,7,2,9,0,16,1,17,16,0.8272985816001892,0.9474060535430908
9627,6,8,1,9,0,14,4,18,14,0.8222875595092773,0.9598444104194641
9628,11,7,3,10,1,17,2,19,18,0.8186234831809998,0.9449297785758972
9629,9,8,1,9,2,15,4,19,17,0.8534704446792603,0.9592031836509705
9630,7,8,1,9,1,14,2,16,15,0.8195178508758545,0.9464723467826843
9631,8,5,0,5,1,12,2,14,13,0.8553284406661987,0.94430011510849
9632,6,4,2,6,0,10,3,13,10,0.9025752544403076,0.945763885974884
9633,6,4,2,6,0,10,5,15,10,0.8957974910736084,0.9562762975692749
9634,6,6,2,8,1,11,3,14,12,0.8029244542121887,0.9443275332450867
9635,5,6,1,7,0,11,3,14,11,0.8406491875648499,0.9474411010742188
9636,4,7,2,9,0,11,2,13,11,0.8469050526618958,0.9268104434013367
9637,6,4,1,5,3,7,4,11,10,0.8771288394927979,0.9465368986129761
9638,4,6,0,6,1,9,2,11,10,0.8780290484428406,0.9423502683639526
9639,5,4,0,4,1,8,4,12,9,0.8953068256378174,0.9547470808029175
9640,8,4,2,6,1,11,2,13,12,0.8039308190345764,0.9258167743682861
9641,8,5,1,6,2,11,1,12,13,0.7905312776565552,0.9409745931625366
9642,10,5,0,5,2,13,2,15,15,0.8576191663742065,0.9362064003944397
9643,10,6,0,6,1,15,2,17,16,0.8568252921104431,0.9358049631118774
9644,9,4,1,5,0,13,3,16,13,0.931496262550354,0.9449001550674438
9645,9,4,1,5,1,12,2,14,13,0.909977912902832,0.9505156874656677
9646,9,5,0,5,2,12,2,14,14,0.8721068501472473,0.9288866519927979
9647,7,6,0,6,1,12,0,12,13,0.8663082122802734,0.9033591747283936
9648,9,5,0,5,2,12,2,14,14,0.8520597219467163,0.9513804912567139
9649,6,4,0,4,1,9,1,10,10,0.9355095028877258,0.9513127207756042
9650,5,4,0,4,0,9,2,11,9,0.9126757383346558,0.9398422241210938
9651,8,4,1,5,0,12,0,12,12,0.8442677855491638,0.9249808192253113
9652,4,8,2,10,0,12,2,14,12,0.8297750949859619,0.9516263008117676
9653,7,6,2,8,1,12,0,12,13,0.8852772116661072,0.9055494666099548
9654,6,6,1,7,1,11,0,11,12,0.881004273891449,0.9413314461708069
9655,7,6,1,7,1,12,0,12,13,0.8726356029510498,0.9439883828163147
9656,7,6,0,6,2,11,0,11,13,0.8017165064811707,0.9361700415611267
9657,8,5,0,5,0,13,1,14,13,0.8205753564834595,0.9215766191482544
9658,5,5,0,5,0,10,3,13,10,0.8336092829704285,0.9135308265686035
9659,7,4,0,4,0,11,1,12,11,0.7207354307174683,0.9287618398666382
9660,6,5,0,5,0,11,1,12,11,0.8101247549057007,0.9333992004394531
9661,10,4,1,5,3,11,1,12,14,0.8570457696914673,0.876599133014679
9662,10,3,0,3,3,10,2,12,13,0.8712294101715088,0.913103461265564
9663,9,3,0,3,2,10,1,11,12,0.887028694152832,0.9267695546150208
9664,10,2,1,3,0,12,0,12,12,0.9324551820755005,0.9225130081176758
9665,7,4,1,5,0,11,1,12,11,0.8568089604377747,0.9427824020385742
9666,10,3,1,4,1,12,0,12,13,0.9097650647163391,0.9274746775627136
9667,8,4,2,6,1,11,3,14,12,0.8433862924575806,0.9179331064224243
9668,8,5,3,8,2,11,2,13,13,0.7874172329902649,0.9040270447731018
9669,5,7,2,9,2,10,1,11,12,0.8070860505104065,0.9533581733703613
9670,5,7,3,10,0,12,1,13,12,0.8666199445724487,0.926569938659668
9671,5,9,2,11,1,13,1,14,14,0.8129295706748962,0.937768280506134
9672,5,9,0,9,1,13,3,16,14,0.8264501094818115,0.9337248206138611
9673,8,7,2,9,0,15,2,17,15,0.8333982825279236,0.9269640445709229
9674,9,8,1,9,3,14,2,16,17,0.8979472517967224,0.9165721535682678
9675,9,7,2,9,1,15,1,16,16,0.8636510968208313,0.9392877817153931
9676,8,8,1,9,2,14,1,15,16,0.8610424399375916,0.9560993313789368
9677,7,7,4,11,2,12,6,18,14,0.8737077713012695,0.9637024998664856
9678,5,10,1,11,0,15,1,16,15,0.8115330934524536,0.9439480900764465
9679,5,10,1,11,3,12,2,14,15,0.8035138845443726,0.9532313942909241
9680,5,8,1,9,2,11,3,14,13,0.8359071612358093,0.9297891855239868
9681,3,8,2,10,1,10,3,13,11,0.8370409607887268,0.9447115063667297
9682,8,8,3,11,1,15,5,20,16,0.7693332433700562,0.9438055753707886
9683,7,8,0,8,2,13,1,14,15,0.7879595756530762,0.9490869045257568
